,Content,Processed,Polarity,Subjectivity,Label
3740,"The worst, sappiest dialogue... I could go on and on.  ","['bad', 'sappy', 'dialogue', 'could']",-0.6999999999999998,0.6666666666666666,Negative
3741,But what really made it unwatchable was the direction.  ,"['really', 'made', 'unwatchable', 'direction']",0.2,0.2,Positive
3742,The poor actors.  ,"['poor', 'actors']",-0.4,0.6,Negative
3743,You can't even tell if they have any talent because they not only have pathetic lines to speak but the director gave them no action.  ,"['even', 'tell', 'talent', 'pathetic', 'lines', 'speak', 'director', 'gave', 'action']",-0.45,0.55,Negative
3744,If you check the director's filmography on this site you will see why this film didn't have a chance.  ,"['check', 'director', 'filmography', 'site', 'see', 'film', 'chance']",0.0,0.0,Neutral
3745,This would not even be good as a made for TV flick.  ,"['would', 'even', 'good', 'made', 'flick']",0.7,0.6000000000000001,Positive
3746,"Regrettably, the film fails.  ","['regrettably', 'film', 'fails']",-0.5,0.3,Negative
3747,"The movie lacks visual interest, drama, expression of feeling, and celebration of the very patriotism that underlines the narrative.  ","['movie', 'lacks', 'visual', 'interest', 'drama', 'expression', 'feeling', 'celebration', 'patriotism', 'underlines', 'narrative']",0.0,0.0,Neutral
3748,No actress has been worse used that June Allison in this movie.  ,"['actress', 'bad', 'used', 'june', 'allison', 'movie']",-0.6999999999999998,0.6666666666666666,Negative
3749,"Unfortunately, this is a bad movie that is just plain bad.  ","['unfortunately', 'bad', 'movie', 'plain', 'bad']",-0.538095238095238,0.5634920634920634,Negative
3750,"Bad script, bad direction and horrible acting make this one plain bad!  ","['bad', 'script', 'bad', 'direction', 'horrible', 'acting', 'make', 'one', 'plain', 'bad']",-0.5523809523809523,0.5595238095238094,Negative
3751,The dialogue sucked.  ,"['dialogue', 'sucked']",0.0,0.0,Neutral
3752,The cinematography-if it can be called that-sucked.  ,['called'],0.0,0.0,Neutral
3753,The soundtrack sucked.  ,"['soundtrack', 'sucked']",0.0,0.0,Neutral
3754,The acting sucked.  ,"['acting', 'sucked']",0.0,0.0,Neutral
3755,The concert sequences just sucked.  ,"['concert', 'sequences', 'sucked']",0.0,0.0,Neutral
3756,"Overall, this movie was cheap trash.  ","['overall', 'movie', 'cheap', 'trash']",0.2,0.35,Positive
3757,"But this movie is not funny, considering the ridiculousness of it.  ","['movie', 'funny', 'considering', 'ridiculousness']",0.25,1.0,Positive
3758,I came out of it feeling angry.  ,"['came', 'feeling', 'angry']",-0.5,1.0,Negative
3759,I'm not sure what he was trying to do with this film.  ,"['sure', 'trying', 'film']",0.5,0.8888888888888888,Positive
3760,If it was to turn my good day feeling into a night of disturbing memories than I guess he succeeded.  ,"['turn', 'good', 'day', 'feeling', 'night', 'disturbing', 'memories', 'guess', 'succeeded']",0.09999999999999998,0.7000000000000001,Positive
3761,"It was forced, like everything in this movie.  ","['forced', 'like', 'everything', 'movie']",-0.30000000000000004,0.2,Negative
3762,"Again, lame.  ",['lame'],-0.5,0.75,Negative
3763,Here's where the movie really pi**ed me off.  ,"['movie', 'really']",0.2,0.2,Positive
3764,And don't even get me started on the jerky camerawork.  ,"['even', 'get', 'started', 'jerky', 'camerawork']",0.0,0.0,Neutral
3765,When I saw it in the theater I thought I was going to be sick.  ,"['saw', 'theater', 'thought', 'going', 'sick']",-0.7142857142857143,0.8571428571428571,Negative
3766,Summary: The witticisms weren't witty.  ,"['summary', 'witticisms', 'witty']",0.5,1.0,Positive
3767,"The plot - well, I said I'd let that one go.  ","['plot', 'well', 'said', 'let', 'one']",0.0,0.0,Neutral
3768,The acting was bad.  ,"['acting', 'bad']",-0.3499999999999999,0.3333333333333333,Negative
3769,Really bad.  ,"['really', 'bad']",-0.6999999999999998,0.6666666666666666,Negative
3770,"Even Billy Bob couldn't rise above the script, which was worse.  ","['even', 'billy', 'bob', 'could', 'rise', 'script', 'bad']",-0.6999999999999998,0.6666666666666666,Negative
3771,"Camerawork - again, bad.  ","['camerawork', 'bad']",-0.6999999999999998,0.6666666666666666,Negative
3772,Rating: 1 out of 10.  ,['rating'],0.0,0.0,Neutral
3773,I literally vomited while watching this film.  ,"['literally', 'vomited', 'watching', 'film']",0.0,0.0,Neutral
3774,I'm translating movies for a living and this is the first movie in my 5-year working experience that I found offensive to my intelligence.  ,"['translating', 'movies', 'living', 'first', 'movie', 'working', 'experience', 'found', 'offensive', 'intelligence']",0.25,0.3333333333333333,Positive
3775,"But when someone strives for greatness and poetry, but delivers a muddled (and often ridiculous) story, a bunch of disparate scenes, pretentious dialogue... Then you get the worst kind of a movie that some other reviewer very accurately defined as ""pretentious crap"".  ","['someone', 'strives', 'greatness', 'poetry', 'delivers', 'muddled', 'often', 'ridiculous', 'story', 'bunch', 'disparate', 'scenes', 'pretentious', 'dialogue', 'get', 'bad', 'kind', 'movie', 'reviewer', 'accurately', 'defined', 'pretentious', 'crap']",-0.20476190476190473,0.7714285714285714,Negative
3776,"To those who find this movie intelligent or even masterful, I can only say - it's your intelligence and your imagination you obviously used to try and make some sense of this pitiful attempt (it's in our human nature to try and make sense of things) .  ","['find', 'movie', 'intelligent', 'even', 'masterful', 'say', 'intelligence', 'imagination', 'obviously', 'used', 'try', 'make', 'sense', 'pitiful', 'attempt', 'human', 'nature', 'try', 'make', 'sense', 'things']",0.45,0.625,Positive
3777,"One more thing: I can tolerate political incorrectness very well, I'm all for artistic freedom and suspension of disbelief, but the Slavic female character was just too much.  ","['one', 'thing', 'tolerate', 'political', 'incorrectness', 'well', 'artistic', 'freedom', 'suspension', 'disbelief', 'slavic', 'female', 'character', 'much']",0.13333333333333333,0.3666666666666667,Positive
3778,Which has more depth and character than the man underneath it.  ,"['depth', 'character', 'man', 'underneath']",0.0,0.0,Neutral
3779,The Malta settings are as dry and as barren as the dialogue.  ,"['malta', 'settings', 'dry', 'barren', 'dialogue']",-0.06666666666666665,0.6,Negative
3780,This movie is terrible.  ,"['movie', 'terrible']",-1.0,1.0,Negative
3781,"The hockey scenes are terrible, defensemen playing like they're 5 years old, goalies diving at shots that are 10 feet wide of the net, etc.  ","['hockey', 'scenes', 'terrible', 'defensemen', 'playing', 'like', 'years', 'old', 'goalies', 'diving', 'shots', 'feet', 'wide', 'net', 'etc']",-0.25,0.4,Negative
3782,"For those that haven't seen it, don't waste your time!  ","['seen', 'waste', 'time']",-0.2,0.0,Negative
3783,To call this movie a drama is ridiculous!  ,"['call', 'movie', 'drama', 'ridiculous']",-0.3333333333333333,1.0,Negative
3784,Started watching this but didn't believe in any of the characters.  ,"['started', 'watching', 'believe', 'characters']",0.0,0.0,Neutral
3785,In particular the relationship between the bakery assistant and the waitress just didn't work for me at all.  ,"['particular', 'relationship', 'bakery', 'assistant', 'waitress', 'work']",0.16666666666666666,0.3333333333333333,Positive
3786,It was a very superficial movie and it gave me the feeling that I was watching play rather than a film.  ,"['superficial', 'movie', 'gave', 'feeling', 'watching', 'play', 'rather', 'film']",0.0,0.0,Neutral
3787,The characters were very 'stagey' and the storyline was a lot like a stage farce.  ,"['characters', 'storyline', 'lot', 'like', 'stage', 'farce']",-0.4,0.5,Negative
3788,By the time the pyromaniac waylaid the assistant I was bored and didn't care what happened next and so I switched off.  ,"['time', 'pyromaniac', 'waylaid', 'assistant', 'bored', 'care', 'happened', 'next', 'switched']",-0.25,0.5,Negative
3789,Glad I didn't pay to see it.  ,"['glad', 'pay', 'see']",0.5,1.0,Positive
3790,Didn't laugh or even smile once.  ,"['laugh', 'even', 'smile']",0.3,0.1,Positive
3791,But it wasn't anything at all just one big yawn...  ,"['anything', 'one', 'big', 'yawn']",0.0,0.1,Neutral
3792," But Storm Trooper"" is not even bad enough to make it to the list of wonderfully terrible movies.  ","['storm', 'trooper', 'even', 'bad', 'enough', 'make', 'list', 'wonderfully', 'terrible', 'movies']",-0.5666666666666665,0.7222222222222222,Negative
3793,It's just lame.  ,['lame'],-0.5,0.75,Negative
3794,The guy who said he's had better dialogue with his potted plants has it right.  ,"['guy', 'said', 'good', 'dialogue', 'potted', 'plants', 'right']",0.4928571428571428,0.5678571428571428,Positive
3795,Everything about this movie is stupid.  ,"['everything', 'movie', 'stupid']",-0.7999999999999999,1.0,Negative
3796,"Even if you love bad movies, do not watch this movie.  ","['even', 'love', 'bad', 'movies', 'watch', 'movie']",-0.09999999999999992,0.6333333333333333,Negative
3797,It is shameful.  ,['shameful'],0.0,0.0,Neutral
3798,"The new characters weren't all that memorable, and I found myself forgetting who was who.  ","['new', 'characters', 'memorable', 'found', 'forgetting']",0.3181818181818182,0.7272727272727273,Positive
3799,I felt as though her going to Ireland did absolutely nothing whatsoever.  ,"['felt', 'though', 'going', 'ireland', 'absolutely', 'nothing', 'whatsoever']",0.2,0.9,Positive
3800,"It didn't make me scared, horrified, or make me sympathetic towards the characters  it was simply annoying.  ","['make', 'scared', 'horrified', 'make', 'sympathetic', 'towards', 'characters', 'simply', 'annoying']",-0.15000000000000002,0.95,Negative
3801,The jerky camera movements were also annoying.  ,"['jerky', 'camera', 'movements', 'also', 'annoying']",-0.8,0.9,Negative
3802,The plot was the same as pretty much every other cheap horror.  ,"['plot', 'pretty', 'much', 'every', 'cheap', 'horror']",0.2833333333333334,0.6333333333333333,Positive
3803,"There was a few pathetic attempts to give the characters some depth, but it didn't really work into the rest of the plot.  ","['pathetic', 'attempts', 'give', 'characters', 'depth', 'really', 'work', 'rest', 'plot']",-0.4,0.6,Negative
3804,"I guess it was supposed to be clever twist, then shed some light on the situation, but it was just stupid.  ","['guess', 'supposed', 'clever', 'twist', 'shed', 'light', 'situation', 'stupid']",-0.07777777777777777,0.8444444444444444,Negative
3805,"If you see it, you should probably just leave it on the shelf.  ","['see', 'probably', 'leave', 'shelf']",0.0,0.0,Neutral
3806,This totally UNfunny movie is so over the top and pathetic and unrealistic that throughout the whole 90 minutes of utter torture I probably looked at my watch about 70000 times!  ,"['totally', 'unfunny', 'movie', 'top', 'pathetic', 'unrealistic', 'throughout', 'whole', 'minutes', 'utter', 'torture', 'probably', 'looked', 'watch', 'times']",-0.13333333333333333,0.775,Negative
3807,Lucy Bell is so much higher than this crap and for her to sink this low is quite depressing.  ,"['lucy', 'bell', 'much', 'high', 'crap', 'sink', 'low', 'quite', 'depressing']",-0.31,0.635,Negative
3808,All this movie does is make you sick watching all these slackers make excuses for their stupid actions for 90 minutes.  ,"['movie', 'make', 'sick', 'watching', 'slackers', 'make', 'excuses', 'stupid', 'actions', 'minutes']",-0.7571428571428571,0.9285714285714286,Negative
3809,"God, and I can never get that 90 minutes back!  ","['god', 'never', 'get', 'minutes', 'back']",0.0,0.0,Neutral
3810,Almost all of the songs in Cover Girl are old-fashioned and not very tuneful.  ,"['almost', 'songs', 'cover', 'girl', 'tuneful']",0.0,0.0,Neutral
3811,The most annoying thing about 'Cover Girl' is the way in which Rita Hayworth is put up on a pedestal.  ,"['annoying', 'thing', 'girl', 'way', 'rita', 'hayworth', 'put', 'pedestal']",-0.8,0.9,Negative
3812,"Unfortunately, 'Cover Girl' is an example of how Hollywood used to exploit women for financial gain.  ","['unfortunately', 'girl', 'example', 'hollywood', 'used', 'exploit', 'women', 'financial', 'gain']",-0.25,0.5,Negative
3813,I couldn't take them seriously.  ,"['could', 'take', 'seriously']",-0.3333333333333333,0.6666666666666666,Negative
3814,I am a fan of his ... This movie sucked really bad.  ,"['fan', 'movie', 'sucked', 'really', 'bad']",-0.6999999999999998,0.6666666666666666,Negative
3815,Even worse than Ticker!  ,"['even', 'bad', 'ticker']",-0.6999999999999998,0.6666666666666666,Negative
3816,& That movie was bad.  ,"['movie', 'bad']",-0.6999999999999998,0.6666666666666666,Negative
3817,"Only like 3 or 4 buildings used, a couple of locations MAYBE, & poor hummh!  ","['like', 'buildings', 'used', 'couple', 'locations', 'maybe', 'poor', 'hummh']",-0.4,0.6,Negative
3818,It just blew.  ,['blew'],0.0,0.0,Neutral
3819,Now we were chosen to be tortured with this disgusting piece of blatant American propaganda.  ,"['chosen', 'tortured', 'disgusting', 'piece', 'blatant', 'american', 'propaganda']",-0.4,0.4,Negative
3820,This show is made for Americans - it is too stupid and full with hatred and clichés to be admitted elsewhere.  ,"['show', 'made', 'americans', 'stupid', 'full', 'hatred', 'clichés', 'admitted', 'elsewhere']",-0.22499999999999998,0.775,Negative
3821,"Almost everyone involved must be return to school, acting is utterly predictable and bad, script is pile of garbage all round.  ","['almost', 'everyone', 'involved', 'must', 'return', 'school', 'acting', 'utterly', 'predictable', 'bad', 'script', 'pile', 'garbage', 'round']",-0.27499999999999997,0.3916666666666666,Negative
3822,"I wish I could enter negative values, admins?  ","['wish', 'could', 'enter', 'negative', 'values', 'admins']",-0.3,0.4,Negative
